Postcode 1,Postcode 2,Postcode 3,Date Introduced,User Type,Easting,Northing,Positional Quality,County Code,County Name,Local Authority Code,Local Authority Name,Ward Code,Ward Name,Country Code,Country Name,Region Code,Region Name,Parliamentary Constituency Code,Parliamentary Constituency Name,European Electoral Region Code,European Electoral Region Name,Primary Care Trust Code,Primary Care Trust Name,Lower Super Output Area Code,Lower Super Output Area Name,Middle Super Output Area Code,Middle Super Output Area Name,Output Area Classification Code,Output Area Classification Name,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID
WC2H8HJ,WC2H 8HJ,WC2H 8HJ,01-1980,0,529948,181045,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128718,51.513394,Postcode Level,04/01/2018,"(51.513394, -0.128718)",1681317
WC2H8HL,WC2H 8HL,WC2H 8HL,01-1980,0,529982,181092,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128211,51.513808,Postcode Level,04/01/2018,"(51.513808, -0.128211)",1681318
WC2H8HQ,WC2H 8HQ,WC2H 8HQ,09-1981,1,530121,181373,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126105,51.516302,Postcode Level,04/01/2018,"(51.516302, -0.126105)",1681319
WC2H8HR,WC2H 8HR,WC2H 8HR,01-1980,1,529991,181101,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128078,51.513887,Postcode Level,04/01/2018,"(51.513887, -0.128078)",1681320
WC2H8JA,WC2H 8JA,WC2H 8JA,01-1980,0,529978,181080,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128273,51.513701,Postcode Level,04/01/2018,"(51.513701, -0.128273)",1681321
WC2H8JB,WC2H 8JB,WC2H 8JB,01-1980,0,530061,181201,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.127033,51.51477,Postcode Level,04/01/2018,"(51.51477, -0.127033)",1681322
WC2H8JF,WC2H 8JF,WC2H 8JF,12-2000,0,530090,181264,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.126567,51.515331,Postcode Level,04/01/2018,"(51.515331, -0.126567)",1681323
WC2H8JG,WC2H 8JG,WC2H 8JG,06-1997,1,530042,181251,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127288,51.515223,Postcode Level,04/01/2018,"(51.515223, -0.127288)",1681324
WC2H8JL,WC2H 8JL,WC2H 8JL,01-1980,0,530091,181271,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.126575,51.515392,Postcode Level,04/01/2018,"(51.515392, -0.126575)",1681325
WC2H8JP,WC2H 8JP,WC2H 8JP,01-1980,1,530088,181258,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.126623,51.515276,Postcode Level,04/01/2018,"(51.515276, -0.126623)",1681326
WC2H8JR,WC2H 8JR,WC2H 8JR,06-1997,0,530042,181251,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.127288,51.515223,Postcode Level,04/01/2018,"(51.515223, -0.127288)",1681327
WC2H8LA,WC2H 8LA,WC2H 8LA,06-2001,0,530014,181395,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.127613,51.516526,Postcode Level,04/01/2018,"(51.516526, -0.127613)",1681328
WC2H8LE,WC2H 8LE,WC2H 8LE,04-1985,0,530012,181278,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.12771,51.515473,Postcode Level,04/01/2018,"(51.515473, -0.12771)",1681329
WC2H8LG,WC2H 8LG,WC2H 8LG,01-1993,0,529953,181264,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.128565,51.515361,Postcode Level,04/01/2018,"(51.515361, -0.128565)",1681330
WC2H8LH,WC2H 8LH,WC2H 8LH,04-1985,0,529907,181302,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.129214,51.515713,Postcode Level,04/01/2018,"(51.515713, -0.129214)",1681331
WC2H8LP,WC2H 8LP,WC2H 8LP,01-1980,0,529911,181256,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129173,51.515299,Postcode Level,04/01/2018,"(51.515299, -0.129173)",1681332
WC2H8LS,WC2H 8LS,WC2H 8LS,01-1980,0,529883,181229,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129586,51.515062,Postcode Level,04/01/2018,"(51.515062, -0.129586)",1681333
WC2H8LW,WC2H 8LW,WC2H 8LW,08-2017,0,529930,181316,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.128852,51.515835,Postcode Level,04/01/2018,"(51.515835, -0.128852)",1681334
WC2H8LX,WC2H 8LX,WC2H 8LX,12-2000,0,529898,181248,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129363,51.51523,Postcode Level,04/01/2018,"(51.51523, -0.129363)",1681335
WC2H8LZ,WC2H 8LZ,WC2H 8LZ,12-2000,0,529896,181242,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129394,51.515176,Postcode Level,04/01/2018,"(51.515176, -0.129394)",1681336
WC2H8NA,WC2H 8NA,WC2H 8NA,01-1980,0,529881,181266,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129576,51.515397,Postcode Level,04/01/2018,"(51.515397, -0.129576)",1681337
WC2H8NE,WC2H 8NE,WC2H 8NE,12-2000,0,529874,181264,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129678,51.515381,Postcode Level,04/01/2018,"(51.515381, -0.129678)",1681338
WC2H8NG,WC2H 8NG,WC2H 8NG,12-2000,0,529888,181269,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.1295,51.515421,Postcode Level,04/01/2018,"(51.515421, -0.1295)",1681339
WC2H8NH,WC2H 8NH,WC2H 8NH,12-2000,0,529891,181274,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.129455,51.515465,Postcode Level,04/01/2018,"(51.515465, -0.129455)",1681340
WC2H8NJ,WC2H 8NJ,WC2H 8NJ,01-1980,0,529914,181287,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.129119,51.515576,Postcode Level,04/01/2018,"(51.515576, -0.129119)",1681341
WC2H8NL,WC2H 8NL,WC2H 8NL,01-1980,0,529905,181289,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.129247,51.515596,Postcode Level,04/01/2018,"(51.515596, -0.129247)",1681342
WC2H8NN,WC2H 8NN,WC2H 8NN,12-2000,0,529908,181280,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.129208,51.515515,Postcode Level,04/01/2018,"(51.515515, -0.129208)",1681343
WC2H8NU,WC2H 8NU,WC2H 8NU,05-2012,1,530034,181346,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.127368,51.516079,Postcode Level,04/01/2018,"(51.516079, -0.127368)",1681344
WC2H8PR,WC2H 8PR,WC2H 8PR,02-1990,1,530122,181373,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.126091,51.516301,Postcode Level,04/01/2018,"(51.516301, -0.126091)",1681346
WC2H8PW,WC2H 8PW,WC2H 8PW,07-1995,0,529916,181097,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.12916,51.513868,Postcode Level,04/01/2018,"(51.513868, -0.12916)",1681347
WC2H8TD,WC2H 8TD,WC2H 8TD,12-2000,1,529883,181229,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.129586,51.515062,Postcode Level,04/01/2018,"(51.515062, -0.129586)",1681348
WC2H9AA,WC2H 9AA,WC2H 9AA,01-1980,0,530289,181295,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.123689,51.515564,Postcode Level,04/01/2018,"(51.515564, -0.123689)",1681352
WC2H9AB,WC2H 9AB,WC2H 9AB,01-1980,0,530189,181181,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.125197,51.514561,Postcode Level,04/01/2018,"(51.514561, -0.125197)",1681353
WC2H9AG,WC2H 9AG,WC2H 9AG,01-1980,0,530198,181226,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.125051,51.514963,Postcode Level,04/01/2018,"(51.514963, -0.125051)",1681354
WC2H9AH,WC2H 9AH,WC2H 9AH,12-2000,0,530285,181270,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.123756,51.51534,Postcode Level,04/01/2018,"(51.51534, -0.123756)",1681355
WC2H9AJ,WC2H 9AJ,WC2H 9AJ,01-1980,0,530152,181231,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.125711,51.515018,Postcode Level,04/01/2018,"(51.515018, -0.125711)",1681356
WC2H9AN,WC2H 9AN,WC2H 9AN,12-2000,0,530252,181235,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000918,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.124269,51.515031,Postcode Level,04/01/2018,"(51.515031, -0.124269)",1681357
WC2H9AP,WC2H 9AP,WC2H 9AP,01-1980,0,530172,181201,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.125434,51.514744,Postcode Level,04/01/2018,"(51.514744, -0.125434)",1681358
N19 5DG,N19  5DG,N19 5DG,01-1980,0,528851,186516,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000137,Highgate,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000907,,E02000166,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.142517,51.562811,Postcode Level,04/01/2018,"(51.562811, -0.142517)",993950
WC2H9AR,WC2H 9AR,WC2H 9AR,03-1988,0,530150,181190,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.125755,51.51465,Postcode Level,04/01/2018,"(51.51465, -0.125755)",1681359
WC2H9AS,WC2H 9AS,WC2H 9AS,10-1985,0,530126,181158,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.126113,51.514368,Postcode Level,04/01/2018,"(51.514368, -0.126113)",1681360
WC2H9AT,WC2H 9AT,WC2H 9AT,01-1980,0,530095,181131,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.126569,51.514133,Postcode Level,04/01/2018,"(51.514133, -0.126569)",1681361
WC2H9AU,WC2H 9AU,WC2H 9AU,01-1980,0,530111,181112,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.126346,51.513958,Postcode Level,04/01/2018,"(51.513958, -0.126346)",1681362
WC2H9AW,WC2H 9AW,WC2H 9AW,12-2000,0,530115,181152,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.126248,51.514319,Postcode Level,04/01/2018,"(51.514319, -0.126248)",1681363
WC2H9AX,WC2H 9AX,WC2H 9AX,01-1980,0,530165,181164,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.125549,51.514413,Postcode Level,04/01/2018,"(51.514413, -0.125549)",1681364
WC2H9AY,WC2H 9AY,WC2H 9AY,01-1980,0,530203,181157,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000138,Holborn and Covent Garden,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000919,,E02000193,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.125004,51.514342,Postcode Level,04/01/2018,"(51.514342, -0.125004)",1681365
