,Postcode 1,Longitude,Latitude
,NW5 4AB,-0.152216,51.553819
,NW5 4AD,-0.153792,51.552315
,NW5 4AE,-0.15244,51.552572
,NW5 4AG,-0.152984,51.553022
,NW5 4AH,-0.1534,51.553442
,NW5 4AJ,-0.151066,51.553027
,NW5 4AL,-0.150317,51.553708
,NW5 4AN,-0.151135,51.553442
,NW5 4AP,-0.151013,51.55362
,NW5 4AQ,-0.148811,51.553486
,NW5 4AS,-0.153457,51.55311
,NW5 4AT,-0.152498,51.553275
,NW5 4AU,-0.150883,51.552539
,NW5 4AW,-0.149826,51.554078
,NW5 4AX,-0.150013,51.551599
,NW5 4AY,-0.150415,51.551006
,NW5 4BA,-0.148455,51.54983
,NW5 4BB,-0.147927,51.548985
,NW5 4BH,-0.150619,51.551599
,NW5 4BJ,-0.150619,51.551599
,NW5 4BL,-0.15137,51.552277
,NW5 4BN,-0.148575,51.552197
,NW5 4BP,-0.155605,51.550995
,NW5 4BS,-0.154734,51.550765
,NW5 4BT,-0.154517,51.550789
,NW5 4BU,-0.148366,51.551294
,NW5 4BW,-0.149008,51.551844
,NW5 4BX,-0.14775,51.551204
,NW5 4BY,-0.152982,51.549523
,NW5 4DA,-0.152301,51.548524
,NW5 4DB,-0.150251,51.548213
,NW5 4DD,-0.152896,51.547364
,NW5 4DE,-0.152896,51.547364
,NW5 4DG,-0.152896,51.547364
,NW5 4DH,-0.152896,51.547364
,NW5 4DJ,-0.148022,51.550551
,NW5 4DL,-0.148709,51.55067
,NW5 4DN,-0.14833,51.550763
,NW5 4DP,-0.148503,51.5512
,NW5 4DR,-0.149209,51.55087
,NW5 4DS,-0.150221,51.550739
,NW5 4DT,-0.150328,51.550228
,NW5 4DU,-0.150715,51.550279
,NW5 4DX,-0.150961,51.549905
,NW5 4DY,-0.151147,51.549944
,NW5 4EA,-0.151629,51.550159
,NW5 4EB,-0.151779,51.549657
,NW5 4ED,-0.15225,51.549782
,NW5 4EE,-0.152323,51.549396
,NW5 4EF,-0.153374,51.547668
,NW5 4EG,-0.152808,51.54953
,NW5 4EH,-0.153195,51.547818
,NW5 4EN,-0.153303,51.54836
,NW5 4EP,-0.1541,51.547203
,NW5 4ER,-0.155181,51.54722
,NW5 4ES,-0.154617,51.547607
,NW5 4ET,-0.154967,51.547864
,NW5 4EU,-0.154321,51.548142
,NW5 4EX,-0.154562,51.548604
,NW5 4EY,-0.153941,51.54863
,NW5 4EZ,-0.153292,51.548629
,NW5 4HA,-0.154621,51.548938
,NW5 4HB,-0.154107,51.549514
,NW5 4HD,-0.15406,51.549244
,NW5 4HE,-0.153519,51.549091
,NW5 4HG,-0.157054,51.550109
,NW5 4HH,-0.151198,51.550485
,NW5 4HP,-0.153534,51.549415
,NW5 4HR,-0.153695,51.549715
,NW5 4HS,-0.154393,51.550292
,NW5 4HT,-0.155578,51.550589
,NW5 4HU,-0.157293,51.549924
,NW5 4HX,-0.156325,51.549963
,NW5 4HY,-0.155622,51.549871
,NW5 4JA,-0.155491,51.549527
,NW5 4JB,-0.154892,51.549365
,NW5 4JD,-0.154853,51.549625
,NW5 4JE,-0.154229,51.549714
,NW5 4JH,-0.15454,51.549512
,NW5 4JJ,-0.154449,51.549978
,NW5 4JL,-0.154755,51.550262
,NW5 4JN,-0.155629,51.550392
,NW5 4JP,-0.155553,51.55013
,NW5 4JR,-0.156345,51.550521
,NW5 4JS,-0.157525,51.551681
,NW5 4JT,-0.15816,51.552015
,NW5 4JU,-0.157739,51.55208
,NW5 4LB,-0.15747,51.550538
,NW5 4LJ,-0.148816,51.548397
,NW5 4LL,-0.146984,51.548404
,NW5 4LN,-0.147363,51.548293
,NW5 4LP,-0.147937,51.548089
,NW5 4LR,-0.148196,51.548045
,NW5 4LS,-0.148715,51.548035
,NW5 4LX,-0.149154,51.547889
,NW5 4LY,-0.149719,51.548252
,NW5 4NB,-0.151046,51.549601
,NW5 4ND,-0.150391,51.549033
,NW5 4NE,-0.151235,51.549217
,NW5 4NL,-0.153296,51.5521
,NW5 4NN,-0.151935,51.552214
,NW5 4NP,-0.146726,51.550837
,NW5 4NR,-0.148816,51.548397
,NW5 4NS,-0.150338,51.552485
,NW5 4NU,-0.150566,51.550052
,NW5 4NX,-0.150754,51.549686
,NW5 4PE,-0.150674,51.548111
,NW5 4PG,-0.151709,51.54855
,NW5 4PH,-0.151582,51.549252
,NW5 4PJ,-0.151303,51.55143
,NW5 4PL,-0.152602,51.551064
,NW5 4PN,-0.152602,51.551064
,NW5 4PQ,-0.151929,51.551287
,NW5 4PR,-0.151929,51.551287
,NW5 4PS,-0.15399,51.551422
,NW5 4PU,-0.154424,51.55237
,NW5 4PX,-0.154424,51.55237
,NW5 4QA,-0.152744,51.550041
,NW5 4QB,-0.151198,51.550485
,NW5 4QD,-0.153972,51.552498
,NW5 4QE,-0.151655,51.55024
,NW5 4QF,-0.154938,51.553223
,NW5 4QG,-0.153629,51.553832
,NW5 4QH,-0.153523,51.553606
,NW5 4QJ,-0.153058,51.553781
,NW5 4QL,-0.152317,51.554171
,NW5 4QN,-0.152064,51.554014
,NW5 4QP,-0.151356,51.554399
,NW5 4QQ,-0.151303,51.55143
,NW5 4QR,-0.150974,51.554582
,NW5 4QU,-0.155293,51.551214
,NW5 4QX,-0.155789,51.551798
,NW5 4QY,-0.156646,51.551281
,NW5 4RA,-0.155278,51.552293
,NW5 4RB,-0.147781,51.548668
,NW5 4RD,-0.148367,51.548444
,NW5 4RG,-0.148426,51.549119
,NW5 4RH,-0.149912,51.549808
,NW5 4RJ,-0.149721,51.550254
,NW5 4RY,-0.150957,51.548601
,NW5 4SA,-0.149374,51.548864
,NW5 4SE,-0.155374,51.55314
,NW5 4SF,-0.156034,51.552955
,NW5 4WN,-0.146726,51.550837
,NW5 4WY,-0.146726,51.550837
,NW5 4ZE,-0.146726,51.550837
,NW5 4ZN,-0.146726,51.550837
,NW5 9AL,-0.146726,51.550837
,NW5 9DG,-0.146726,51.550837
,NW5 9DN,-0.146726,51.550837
,NW5 9DY,-0.146726,51.550837
,NW5 9EN,-0.146726,51.550837
,NW5 9EP,-0.146726,51.550837
,NW5 9EQ,-0.146726,51.550837
,NW5 9ER,-0.146726,51.550837
,NW5 9ES,-0.146726,51.550837
,NW5 9ET,-0.146726,51.550837
,NW5 9EU,-0.146726,51.550837
,NW5 9EW,-0.146726,51.550837
,NW5 9EX,-0.146726,51.550837
,NW5 9EY,-0.146726,51.550837
,NW5 9FA,-0.146726,51.550837
,NW5 9FE,-0.146726,51.550837
,NW5 9FH,-0.146726,51.550837
,NW5 9FP,-0.146726,51.550837
,NW5 9FT,-0.146726,51.550837
,NW5 9FY,-0.146726,51.550837
,NW5 9GA,-0.146726,51.550837
,NW5 9GG,-0.146726,51.550837
,NW5 9GH,-0.146726,51.550837
,NW5 9GJ,-0.146726,51.550837
,NW5 9GL,-0.146726,51.550837
,NW5 9GN,-0.146726,51.550837
,NW5 9GP,-0.146726,51.550837
,NW5 9GQ,-0.146726,51.550837
,NW5 9GT,-0.1467,51.550839
,NW5 9GU,-0.1467,51.550839
,NW5 9GW,-0.1467,51.550839
,NW5 9GX,-0.1467,51.550839
,NW5 9GY,-0.1467,51.550839
,NW5 9HB,-0.1467,51.550839
,NW5 9HD,-0.1467,51.550839
,NW5 9HE,-0.1467,51.550839
,NW5 9HF,-0.1467,51.550839
,NW5 9HG,-0.1467,51.550839
,NW5 9HH,-0.1467,51.550839
,NW5 9HJ,-0.1467,51.550839
,NW5 9HL,-0.1467,51.550839
,NW5 9HN,-0.1467,51.550839
,NW5 9HP,-0.1467,51.550839
,NW5 9HQ,-0.1467,51.550839
,NW5 9HR,-0.1467,51.550839
,NW5 9HS,-0.1467,51.550839
,NW5 9HT,-0.1467,51.550839
,NW5 9HU,-0.1467,51.550839
,NW5 9HW,-0.1467,51.550839
,NW5 9HX,-0.1467,51.550839
,NW5 9HY,-0.1467,51.550839
,NW5 9HZ,-0.1467,51.550839
,NW5 9JA,-0.1467,51.550839
,NW5 9JB,-0.1467,51.550839
,NW5 9JD,-0.1467,51.550839
,NW5 9JE,-0.1467,51.550839
,NW5 9JF,-0.1467,51.550839
,NW5 9JG,-0.1467,51.550839
,NW5 9JH,-0.1467,51.550839
,NW5 9JJ,-0.1467,51.550839
,NW5 9JL,-0.1467,51.550839
,NW5 9JN,-0.1467,51.550839
,NW5 9JP,-0.1467,51.550839
,NW5 9JQ,-0.1467,51.550839
,NW5 9JR,-0.1467,51.550839
,NW5 9JS,-0.1467,51.550839
,NW5 9JT,-0.1467,51.550839
,NW5 9JU,-0.1467,51.550839
,NW5 9JW,-0.1467,51.550839
,NW5 9JX,-0.1467,51.550839
,NW5 9JY,-0.1467,51.550839
,NW5 9JZ,-0.1467,51.550839
,NW5 9LA,-0.1467,51.550839
,NW5 9LB,-0.1467,51.550839
,NW5 9LD,-0.1467,51.550839
,NW5 9LE,-0.1467,51.550839
,NW6 1AA,-0.193281,51.552426
,NW6 1AB,-0.19417,51.552206
,NW6 1AD,-0.194777,51.552161
,NW6 1AE,-0.195423,51.552261
,NW6 1AG,-0.195924,51.55271
,NW6 1AH,-0.195991,51.553205
,NW6 1AJ,-0.195152,51.553255
,NW6 1AN,-0.196319,51.552581
,NW6 1AP,-0.196719,51.552317
,NW6 1AQ,-0.205801,51.550982
,NW6 1AU,-0.191634,51.550314
,NW6 1AX,-0.192018,51.549727
,NW6 1AY,-0.19299,51.549949
,NW6 1BA,-0.192676,51.550241
,NW6 1BB,-0.193956,51.549586
,NW6 1BD,-0.194444,51.549656
,NW6 1BE,-0.19372,51.550463
,NW6 1BG,-0.194177,51.550929
,NW6 1BH,-0.194444,51.551104
,NW6 1BJ,-0.194751,51.551361
,NW6 1BL,-0.195287,51.551399
,NW6 1BN,-0.194699,51.550874
,NW6 1BP,-0.194103,51.550254
,NW6 1BS,-0.194573,51.550764
,NW6 1BU,-0.198853,51.552701
,NW6 1DA,-0.195164,51.554784
,NW6 1DB,-0.195196,51.554353
,NW6 1DD,-0.19451,51.554909
,NW6 1DE,-0.195295,51.555496
,NW6 1DF,-0.197105,51.555317
,NW6 1DG,-0.195639,51.555169
,NW6 1DH,-0.196379,51.555441
,NW6 1DJ,-0.196267,51.555718
,NW6 1DL,-0.195452,51.555886
,NW6 1DN,-0.196039,51.556362
,NW6 1DP,-0.195948,51.556855
,NW6 1DQ,-0.195948,51.554754
,NW6 1DR,-0.196766,51.55587
,NW6 1DS,-0.196626,51.554654
,NW6 1DT,-0.196241,51.55418
,NW6 1DU,-0.196638,51.553997
,NW6 1DW,-0.196864,51.555566
,NW6 1DX,-0.196044,51.553692
,NW6 1DY,-0.199299,51.553085
,NW6 1DZ,-0.197659,51.553339
,NW6 1EA,-0.197999,51.553488
,NW6 1EB,-0.198932,51.553259
,NW6 1ED,-0.198273,51.553861
,NW6 1EE,-0.198585,51.554
,NW6 1EF,-0.19845,51.554484
,NW6 1EG,-0.198875,51.554329
,NW6 1EH,-0.199389,51.554453
,NW6 1EJ,-0.199369,51.553877
,NW6 1EN,-0.199768,51.553641
,NW6 1EP,-0.200807,51.553972
,NW6 1ER,-0.201739,51.553752
,NW6 1ES,-0.201928,51.553719
,NW6 1ET,-0.202088,51.553685
,NW6 1EU,-0.202248,51.553652
,NW6 1EW,-0.201784,51.551891
,NW6 1EX,-0.202423,51.553601
,NW6 1EY,-0.202583,51.553567
,NW6 1EZ,-0.202822,51.553733
,NW6 1HA,-0.202117,51.552966
,NW6 1HB,-0.201994,51.553144
,NW6 1HD,-0.202253,51.553175
,NW6 1HE,-0.202145,51.553354
,NW6 1HF,-0.201976,51.553243
,NW6 1HG,-0.201054,51.553562
,NW6 1HH,-0.190467,51.550647
,NW6 1HJ,-0.190716,51.550912
,NW6 1HL,-0.19089,51.551265
,NW6 1HN,-0.190955,51.551521
,NW6 1HP,-0.188523,51.550195
,NW6 1HQ,-0.184254,51.550551
,NW6 1HR,-0.189009,51.551758
,NW6 1HS,-0.189541,51.551451
,NW6 1HT,-0.189234,51.549738
,NW6 1HW,-0.190985,51.551761
,NW6 1HX,-0.190068,51.549436
,NW6 1HY,-0.189506,51.54905
,NW6 1HZ,-0.188632,51.54927
,NW6 1JD,-0.186625,51.551505
,NW6 1JE,-0.190606,51.552223
,NW6 1JF,-0.190373,51.551923
,NW6 1JG,-0.190197,51.551632
,NW6 1JH,-0.189937,51.55101
,NW6 1JJ,-0.189931,51.550711
,NW6 1JP,-0.190859,51.553228
,NW6 1JQ,-0.190094,51.551334
,NW6 1JR,-0.190973,51.552804
,NW6 1JS,-0.191509,51.55346
,NW6 1JT,-0.191637,51.552787
,NW6 1JU,-0.192421,51.552665
,NW6 1JX,-0.192311,51.553256
,NW6 1JY,-0.191958,51.553782
,NW6 1JZ,-0.199657,51.551337
,NW6 1LA,-0.192114,51.554225
,NW6 1LB,-0.19267,51.553667
,NW6 1LD,-0.19298,51.553105
,NW6 1LG,-0.191385,51.551231
,NW6 1LJ,-0.191749,51.551791
,NW6 1LL,-0.191187,51.552142
,NW6 1LN,-0.189394,51.5526
,NW6 1LP,-0.189542,51.552881
,NW6 1LR,-0.190792,51.552639
,NW6 1LS,-0.190164,51.552828
,NW6 1LT,-0.191668,51.552374
,NW6 1LU,-0.192071,51.55238
,NW6 1LX,-0.201693,51.55091
,NW6 1NA,-0.193631,51.552333
,NW6 1NB,-0.196713,51.552083
,NW6 1ND,-0.195817,51.552132
,NW6 1NE,-0.196522,51.551828
,NW6 1NF,-0.198103,51.551601
,NW6 1NH,-0.198932,51.551434
,NW6 1NJ,-0.20047,51.551197
,NW6 1NL,-0.199526,51.551362
,NW6 1NN,-0.200449,51.550639
,NW6 1NP,-0.199997,51.550011
,NW6 1NQ,-0.198874,51.551442
,NW6 1NR,-0.201285,51.551002
,NW6 1NS,-0.204669,51.550793
,NW6 1NT,-0.202358,51.551226
,NW6 1NU,-0.201144,51.551399
,NW6 1NW,-0.199347,51.550055
,NW6 1NX,-0.20111,51.551413
,NW6 1NY,-0.200938,51.551384
,NW6 1NZ,-0.200501,51.551494
,NW6 1PB,-0.192392,51.549382
,NW6 1PD,-0.191898,51.549105
,NW6 1PE,-0.1936,51.548744
,NW6 1PF,-0.192492,51.548775
,NW6 1PG,-0.192682,51.548991
,NW6 1PH,-0.192868,51.549389
,NW6 1PJ,-0.193459,51.549398
,NW6 1PL,-0.196066,51.549133
,NW6 1PN,-0.194848,51.548934
,NW6 1PP,-0.195207,51.549317
,NW6 1PR,-0.197114,51.549976
,NW6 1PS,-0.198072,51.550926
,NW6 1PT,-0.197524,51.54983
,NW6 1PU,-0.19776,51.551146
,NW6 1PZ,-0.199404,51.5519
,NW6 1QA,-0.197484,51.552302
,NW6 1QB,-0.198082,51.552482
,NW6 1QD,-0.200029,51.552143
,NW6 1QE,-0.200972,51.551636
,NW6 1QF,-0.201463,51.552354
,NW6 1QG,-0.201579,51.551591
,NW6 1QH,-0.198569,51.550016
,NW6 1QJ,-0.199207,51.550296
,NW6 1QL,-0.199485,51.550672
,NW6 1QN,-0.199857,51.551007
,NW6 1QQ,-0.198298,51.5503
,NW6 1QR,-0.191679,51.550639
,NW6 1QS,-0.191681,51.550594
,NW6 1QT,-0.192675,51.550618
,NW6 1QU,-0.192868,51.549758
,NW6 1QW,-0.199185,51.551231
,NW6 1QX,-0.193408,51.551052
,NW6 1QY,-0.193133,51.551159
,NW6 1QZ,-0.192663,51.550915
,NW6 1RB,-0.191811,51.550938
,NW6 1RD,-0.192228,51.551349
,NW6 1RE,-0.191826,51.551031
,NW6 1RF,-0.197234,51.553152
,NW6 1RH,-0.192563,51.551255
,NW6 1RJ,-0.193414,51.551268
,NW6 1RL,-0.193134,51.551408
,NW6 1RN,-0.192784,51.55151
,NW6 1RP,-0.192479,51.551559
,NW6 1RR,-0.192835,51.551664
,NW6 1RS,-0.193074,51.55194
,NW6 1RY,-0.19385,51.550807
,NW6 1RZ,-0.189515,51.547737
,NW6 1SA,-0.190861,51.547254
,NW6 1SB,-0.190741,51.547369
,NW6 1SD,-0.190827,51.547859
,NW6 1SE,-0.190844,51.549151
,NW6 1SF,-0.191063,51.549442
,NW6 1SG,-0.191152,51.549749
,NW6 1SH,-0.190019,51.549939
,NW6 1SJ,-0.189585,51.550346
,NW6 1SL,-0.190437,51.550323
,NW6 1SN,-0.190867,51.550375
,NW6 1SP,-0.191101,51.550297
,NW6 1SW,-0.190856,51.549196
,NW6 1TA,-0.190983,51.54999
,NW6 1TB,-0.193349,51.551807
,NW6 1TE,-0.193676,51.55192
,NW6 1TF,-0.194802,51.551901
,NW6 1TG,-0.195872,51.551836
,NW6 1TH,-0.19569,51.550979
,NW6 1TJ,-0.196224,51.551338
,NW6 1TL,-0.195728,51.550386
,NW6 1TN,-0.19632,51.550719
,NW6 1TP,-0.196578,51.55004
,NW6 1TR,-0.19601,51.549456
,NW6 1TS,-0.195001,51.5498
,NW6 1TT,-0.194896,51.550248
,NW6 1TU,-0.196169,51.550159
,NW6 1TW,-0.197004,51.550568
,NW6 1TX,-0.196756,51.551382
,NW6 1TY,-0.197216,51.551399
,NW6 1UA,-0.193149,51.552847
,NW6 1UB,-0.193144,51.552972
,NW6 1UD,-0.193486,51.553077
,NW6 1UE,-0.194214,51.553286
,NW6 1UF,-0.190543,51.548733
,NW6 1UG,-0.193761,51.553875
,NW6 1UH,-0.194493,51.553892
,NW6 1UJ,-0.195364,51.553753
,NW6 1UL,-0.194882,51.553152
,NW6 1UN,-0.194645,51.553061
,NW6 1UP,-0.193845,51.552758
,NW6 1UR,-0.191194,51.550874
,NW6 1UT,-0.191194,51.550874
,NW6 1UU,-0.191106,51.550531
,NW6 1UX,-0.191106,51.550531
,NW6 1UY,-0.191101,51.550297
,NW6 1XH,-0.18436,51.550058
,NW6 1XJ,-0.191378,51.548782
,NW6 1XL,-0.191622,51.549163
,NW6 1XN,-0.191725,51.54983
,NW6 1XP,-0.184416,51.550113
,NW6 1XR,-0.185019,51.550185
,NW6 1XS,-0.185182,51.550071
,NW6 1XT,-0.185756,51.549783
,NW6 1XU,-0.186522,51.549741
,NW6 1XX,-0.186795,51.549394
,NW6 1XY,-0.187752,51.549274
,NW6 1XZ,-0.188046,51.549144
,NW6 2AA,-0.19244,51.544904
,NW6 2AB,-0.194396,51.544305
,NW6 2AD,-0.195862,51.544445
,NW6 2AE,-0.196568,51.544539
,NW6 2AF,-0.192955,51.54692
,NW6 2AG,-0.196868,51.544532
,NW6 2AH,-0.19685,51.544981
,NW6 2AJ,-0.195778,51.54474
,NW6 2AL,-0.194786,51.544653
,NW6 2AN,-0.193731,51.544709
,NW6 2AP,-0.192273,51.545828
,NW6 2AQ,-0.192519,51.547013
,NW6 2AR,-0.191784,51.54618
,NW6 2AS,-0.193692,51.546066
,NW6 2AT,-0.195344,51.545959
,NW6 2AU,-0.194224,51.545732
,NW6 2AZ,-0.192254,51.547042
,NW6 2BA,-0.200081,51.549356
,NW6 2BB,-0.201648,51.549857
,NW6 2BD,-0.201286,51.54951
,NW6 2BE,-0.200085,51.548511
,NW6 2BF,-0.19266,51.546994
,NW6 2BG,-0.20022,51.548765
,NW6 2BH,-0.200768,51.548027
,NW6 2BJ,-0.20144,51.549269
,NW6 2BL,-0.201191,51.548645
,NW6 2BQ,-0.200635,51.548834
,NW6 2BR,-0.191867,51.547074
,NW6 2BS,-0.198974,51.543054
,NW6 2BT,-0.198542,51.543047
,NW6 2BY,-0.199537,51.543505
,NW6 2BZ,-0.193792,51.546814
,NW6 2DA,-0.199593,51.548198
,NW6 2DB,-0.200456,51.544236
,NW6 2DD,-0.200316,51.544135
,NW6 2DF,-0.198058,51.548447
,NW6 2DG,-0.200998,51.544748
,NW6 2DJ,-0.202469,51.546329
,NW6 2DP,-0.202494,51.546327
,NW6 2DR,-0.202315,51.546459
,NW6 2DS,-0.202275,51.546746
,NW6 2DT,-0.200192,51.547281
,NW6 2DU,-0.199868,51.547087
,NW6 2DX,-0.198435,51.547209
,NW6 2DY,-0.197976,51.547507
,NW6 2EA,-0.198356,51.547747
,NW6 2EB,-0.202096,51.547265
,NW6 2ED,-0.19977,51.547843
,NW6 2EE,-0.201371,51.54773
,NW6 2EG,-0.197992,51.5482
,NW6 2EL,-0.195662,51.546941
,NW6 2EP,-0.196743,51.547779
,NW6 2HA,-0.197486,51.545675
,NW6 2HB,-0.196715,51.545483
,NW6 2HE,-0.201164,51.546019
,NW6 2HG,-0.199138,51.546581
,NW6 2HH,-0.196467,51.547017
,NW6 2HJ,-0.194937,51.547038
,NW6 2HL,-0.193365,51.547769
,NW6 2HT,-0.201792,51.545839
,NW6 2HX,-0.191775,51.547844
,NW6 2JE,-0.195798,51.543499
,NW6 2JG,-0.19663,51.543989
,NW6 2JH,-0.196258,51.54428
,NW6 2JL,-0.198027,51.544757
,NW6 2JR,-0.198826,51.545353
,NW6 2JS,-0.19995,51.545011
,NW6 2JT,-0.199505,51.54459
,NW6 2JU,-0.198258,51.54548
,NW6 2JX,-0.198556,51.545592
,NW6 2LG,-0.1919,51.545427
,NW6 2LH,-0.191418,51.546318
,NW6 2LJ,-0.191227,51.547494
,NW6 2LS,-0.190969,51.546716
,NW6 2LU,-0.190951,51.546077
,NW6 2LX,-0.191285,51.545309
,NW6 2LY,-0.191419,51.546274
,NW6 2NA,-0.191971,51.544358
,NW6 2NB,-0.191971,51.544358
,NW6 2NE,-0.192394,51.54351
,NW6 2NJ,-0.192739,51.547535
,NW6 2NL,-0.193957,51.543381
,NW6 2NN,-0.195166,51.543445
,NW6 2NP,-0.194691,51.54377
,NW6 2NR,-0.194817,51.543871
,NW6 2NS,-0.193696,51.54415
,NW6 2NT,-0.19531,51.544184
,NW6 2PA,-0.193226,51.543253
,NW6 2PB,-0.193161,51.543441
,NW6 2PD,-0.193024,51.543619
,NW6 2PE,-0.193021,51.543708
,NW6 2PG,-0.193003,51.543807
,NW6 2PH,-0.192955,51.544283
,NW6 2PP,-0.196408,51.545208
,NW6 2PR,-0.195949,51.545165
,NW6 2PS,-0.194838,51.545166
,NW6 2PT,-0.195423,51.545319
,NW6 2PU,-0.194493,51.545143
,NW6 2PX,-0.193844,51.545142
,NW6 2PY,-0.19338,51.545198
,NW6 2QA,-0.192841,51.545342
,NW6 2QH,-0.203032,51.546569
,NW6 2QJ,-0.202642,51.546221
,NW6 2QN,-0.201628,51.545234
,NW6 2QR,-0.196196,51.545945
,NW6 2QS,-0.201198,51.545165
,NW6 2QT,-0.199825,51.5467
,NW6 2QU,-0.200908,51.545214
,NW6 2QW,-0.202377,51.546001
,NW6 2QX,-0.198878,51.546577
,NW6 2QY,-0.197441,51.547176
,NW6 2RA,-0.195886,51.547484
,NW6 2RB,-0.193875,51.547993
,NW6 2RE,-0.196464,51.545724
,NW6 3AA,-0.190599,51.541873
,NW6 3AB,-0.190827,51.54157
,NW6 3AD,-0.191471,51.541799
,NW6 3AE,-0.192118,51.541734
,NW6 3AG,-0.191654,51.542168
,NW6 3AH,-0.189976,51.542304
,NW6 3AJ,-0.186644,51.542315
,NW6 3AL,-0.18449,51.542462
,NW6 3AN,-0.182824,51.543011
,NW6 3AP,-0.189496,51.542395
,NW6 3AU,-0.190323,51.546275
,NW6 3AX,-0.190485,51.546187
,NW6 3AY,-0.190124,51.546559
,NW6 3BB,-0.190005,51.545928
,NW6 3BD,-0.189315,51.543328
,NW6 3BE,-0.189648,51.546312
,NW6 3BG,-0.184368,51.545259
,NW6 3BH,-0.188395,51.546515
,NW6 3BJ,-0.187273,51.546093
,NW6 3BL,-0.186098,51.546623
,NW6 3BN,-0.18482,51.546837
,NW6 3BP,-0.183445,51.54696
,NW6 3BQ,-0.189368,51.546368
,NW6 3BS,-0.180571,51.546708
,NW6 3BT,-0.181288,51.547169
,NW6 3DB,-0.187364,51.54488
,NW6 3DD,-0.185036,51.545042
,NW6 3DE,-0.183954,51.545403
,NW6 3DG,-0.183189,51.545796
,NW6 3DH,-0.182232,51.546284
,NW6 3DJ,-0.183014,51.546198
,NW6 3DL,-0.183715,51.546076
,NW6 3DN,-0.183993,51.545982
,NW6 3DP,-0.18424,51.54583
,NW6 3DR,-0.184328,51.545795
,NW6 3DY,-0.187331,51.543899
,NW6 3EA,-0.184524,51.544135
,NW6 3EB,-0.1849,51.544464
,NW6 3ED,-0.186308,51.544234
,NW6 3EE,-0.187922,51.544277
,NW6 3EG,-0.186496,51.544237
,NW6 3EP,-0.187012,51.541053
,NW6 3ER,-0.183876,51.541202
,NW6 3ES,-0.183015,51.541477
,NW6 3ET,-0.18246,51.541648
,NW6 3EU,-0.181802,51.54188
,NW6 3EX,-0.180973,51.542398
,NW6 3EY,-0.18089,51.542694
,NW6 3GB,-0.190178,51.544852
,NW6 3HA,-0.18064,51.543175
,NW6 3HB,-0.180021,51.544587
,NW6 3HD,-0.179656,51.545417
,NW6 3HL,-0.188981,51.542306
,NW6 3HN,-0.187038,51.541476
,NW6 3HP,-0.185023,51.541373
,NW6 3HR,-0.183377,51.541806
,NW6 3HS,-0.182193,51.542183
,NW6 3HT,-0.181053,51.543667
,NW6 3HU,-0.180596,51.544631
,NW6 3HX,-0.179397,51.545773
,NW6 3HY,-0.179485,51.545729
,NW6 3JA,-0.179654,51.546191
,NW6 3JF,-0.183186,51.544051
,NW6 3JH,-0.183024,51.54413
,NW6 3JJ,-0.183114,51.544769
,NW6 3JL,-0.182699,51.54506
,NW6 3JN,-0.182025,51.545421
,NW6 3JP,-0.181503,51.545752
,NW6 3JQ,-0.18408,51.543687
,NW6 3JR,-0.181001,51.546059
,NW6 3JS,-0.181454,51.546263
,NW6 3JT,-0.181675,51.546132
,NW6 3JU,-0.182191,51.545852
,NW6 3JX,-0.182324,51.545773
,NW6 3JY,-0.182428,51.545712
,NW6 3LA,-0.182885,51.545449
,NW6 3LB,-0.183377,51.545145
,NW6 3LJ,-0.184903,51.542954
,NW6 3LL,-0.183046,51.54359
,NW6 3LN,-0.181806,51.5443
,NW6 3LP,-0.180977,51.544844
,NW6 3LR,-0.180398,51.545618
,NW6 3LS,-0.180883,51.545391
,NW6 3LT,-0.181342,51.545102
,NW6 3LU,-0.182022,51.544672
,NW6 3LW,-0.180164,51.545695
,NW6 3LX,-0.182555,51.544338
,NW6 3NE,-0.190032,51.541261
,NW6 3NG,-0.189939,51.541422
,NW6 3NH,-0.189658,51.541966
,NW6 3NL,-0.189258,51.544397
,NW6 3NN,-0.189165,51.546014
,NW6 3NP,-0.189117,51.545779
,NW6 3NR,-0.188527,51.546112
,NW6 3NS,-0.188545,51.545654
,NW6 3NT,-0.188638,51.544396
,NW6 3NU,-0.188448,51.543386
,NW6 3PE,-0.187978,51.542875
,NW6 3PG,-0.186653,51.542819
,NW6 3PH,-0.185915,51.543257
,NW6 3PJ,-0.187776,51.543241
,NW6 3PL,-0.190628,51.542952
,NW6 3PN,-0.191134,51.543284
,NW6 3PP,-0.190036,51.543339
,NW6 3PX,-0.187624,51.54198
,NW6 3PY,-0.186227,51.541931
,NW6 3QA,-0.184316,51.542108
,NW6 3QD,-0.182714,51.542608
,NW6 3QE,-0.180724,51.541875
,NW6 3QG,-0.180749,51.541873
,NW6 3QH,-0.181741,51.541592
,NW6 3QJ,-0.181803,51.542573
,NW6 3QL,-0.182552,51.543673
,NW6 3QN,-0.185391,51.545911
,NW6 3QP,-0.185185,51.546366
,NW6 3QR,-0.184329,51.546497
,NW6 3QS,-0.183088,51.546523
,NW6 3QT,-0.18213,51.546661
,NW6 3QX,-0.180285,51.545931
,NW6 3RE,-0.189052,51.541957
,NW6 3RF,-0.188767,51.541521
,NW6 3RG,-0.190068,51.543978
,NW6 3RH,-0.190919,51.543991
,NW6 3RL,-0.191538,51.544009
,NW6 3RN,-0.190587,51.543977
